href;title;price;features;propertyType;shortLocation;adType;date
/es/comprar/vivienda/arucas/parking-jardin-terraza-trastero-patio-piscina-amueblado-internet/158953010/d;Casa o chalet en venta en Pasaje del Romero, Arucas;1.652.000 €;['7 habs.', '4 baños', '405 m²', 'con terraza'];Casa o chalet;Pasaje del Romero, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-se-aceptan-mascotas/159245488/d;Piso en venta en Calle Ingeniero Salinas, Las Palmas de Gran Canaria;230.000 €;['4 habs.', '2 baños', '129 m²', 'con ascensor'];Piso;Calle Ingeniero Salinas, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-se-aceptan-mascotas/159548994/d;Piso en venta en Calle Juan Manuel Durán González, 35, Las Palmas de Gran Canaria;250.000 €;['3 habs.', '2 baños', '100 m²', 'con ascensor'];Piso;Calle Juan Manuel Durán González, 35, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/tejeda/terraza/154708390/d;Casa o chalet en venta en Tejeda;119.900 €;['4 habs.', '2 baños', '100 m²', 'con terraza'];Casa o chalet;Tejeda;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/internet/159540351/d;Piso en venta en Calle López de Orduña, Agüimes;128.000 €;['2 habs.', '1 baño', '84 m²', ''];Piso;Calle López de Orduña, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-parking/159220750/d;Piso en venta en Calle Federico de León, 3, Las Palmas de Gran Canaria;348.000 €;['4 habs.', '2 baños', '126 m²', 'con ascensor y parking'];Piso;Calle Federico de León, 3, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking-jardin-terraza-trastero-zona-comunitaria-patio-se-aceptan-mascotas/158646455/d;Casa o chalet en venta en Lugar Buenavista, Santa Brígida;472.500 €;['9 habs.', '5 baños', '10176 m²', 'con terraza'];Casa o chalet;Lugar Buenavista, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-no-amueblado/159415902/d;Piso en venta en Calle Antón Dvorák, Las Palmas de Gran Canaria;82.000 €;['3 habs.', '1 baño', '67 m²', ''];Piso;Calle Antón Dvorák, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-trastero-no-amueblado/156264513/d;Casa o chalet en venta en Calle Bentaguayre, Telde;164.000 €;['3 habs.', '2 baños', '170 m²', ''];Casa o chalet;Calle Bentaguayre, Telde;Comprar;2021/04/12
/es/comprar/vivienda/telde/aire-acondicionado-terraza-patio-amueblado-se-aceptan-mascotas-internet/158132410/d;Casa adosada en venta en Calle Ercilla, Telde;245.000 €;['3 habs.', '2 baños', '131 m²', 'con terraza'];Casa adosada;Calle Ercilla, Telde;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-terraza-trastero-patio-internet/159384512/d;Casa o chalet en venta en Calle Misericordia, Telde;255.000 €;['4 habs.', '3 baños', '190 m²', 'con terraza'];Casa o chalet;Calle Misericordia, Telde;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/terraza-trastero-patio-amueblado/158896621/d;Casa o chalet en venta en Calle Doramas, Agüimes;126.000 €;['3 habs.', '1 baño', '200 m²', 'con terraza'];Casa o chalet;Calle Doramas, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/amueblado/155884531/d;Piso en venta en Calle Duque de Osuna, Agüimes;105.000 €;['2 habs.', '1 baño', '80 m²', ''];Piso;Calle Duque de Osuna, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/aire-acondicionado-calefaccion-parking-jardin-trastero/158972469/d;Casa o chalet en venta en Calle Cuesta la Grama, Santa Brígida;750.000 €;['5 habs.', '4 baños', '674 m²', ''];Casa o chalet;Calle Cuesta la Grama, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/firgas/parking-jardin-terraza-amueblado/159513644/d;Casa adosada en venta en Camino San Andrés, Firgas;249.000 €;['2 habs.', '2 baños', '300 m²', 'con terraza'];Casa adosada;Camino San Andrés, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/jardin-terraza-zona-comunitaria-amueblado-piscina/159325821/d;Piso en venta en Avenida Touroperador Vingresor, San Bartolomé de Tirajana;210.000 €;['2 habs.', '1 baño', '60 m²', 'con terraza'];Piso;Avenida Touroperador Vingresor, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/isleta/158041429/d;Piso en venta en Las Palmas de Gran Canaria;160.000 €;['3 habs.', '2 baños', '110 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza-patio/156246390/d;Casa adosada en venta en Calle Segovia, 7, Las Palmas de Gran Canaria;275.000 €;['3 habs.', '2 baños', '245 m²', 'con terraza'];Casa adosada;Calle Segovia, 7, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/trastero-ascensor-parking-internet/155394601/d;Piso en venta en Calle Ruiz Muñiz, 26, Telde;115.200 €;['2 habs.', '1 baño', '77 m²', 'con ascensor y parking'];Piso;Calle Ruiz Muñiz, 26, Telde;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-trastero-ascensor-parking-internet/155337783/d;Piso en venta en Calle Ruiz Muñiz, 26, Telde;99.000 €;['2 habs.', '1 baño', '74 m²', 'con ascensor y parking'];Piso;Calle Ruiz Muñiz, 26, Telde;Comprar;2021/04/12
/es/comprar/vivienda/telde/aire-acondicionado-terraza-trastero-ascensor-patio-amueblado-parking-television-internet/152872953/d;Ático en venta en Calle Argentina, Telde;250.000 €;['3 habs.', '2 baños', '158 m²', 'con ascensor y parking'];Ático;Calle Argentina, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza-internet/158336740/d;Casa o chalet en venta en Las Palmas de Gran Canaria;132.000 €;['3 habs.', '2 baños', '89 m²', 'con terraza'];Casa o chalet;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/jardin-trastero-patio/157874663/d;Casa o chalet en venta en Carretera del Norte, Las Palmas de Gran Canaria;130.000 €;['3 habs.', '2 baños', '98 m²', ''];Casa o chalet;Carretera del Norte, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/almatriche/158951972/d;Piso en venta en Las Palmas de Gran Canaria;126.500 €;['3 habs.', '2 baños', '106 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-patio/157870369/d;Casa adosada en venta en Las Palmas de Gran Canaria;102.800 €;['3 habs.', '2 baños', '174 m²', ''];Casa adosada;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/terraza-se-aceptan-mascotas-internet/158817590/d;Ático en venta en Calle Marques del Muni, Telde;225.000 €;['3 habs.', '2 baños', '170 m²', 'con terraza'];Ático;Calle Marques del Muni, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/tamaraceite/158888593/d;Piso en venta en Las Palmas de Gran Canaria;109.000 €;['4 habs.', '1 baño', '103 m²', ''];Piso;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/aguimes/terraza/157194212/d;Piso en venta en Colón, 63, Agüimes;106.000 €;['2 habs.', '1 baño', '58 m²', 'con terraza'];Piso;Colón, 63, Agüimes;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/parking-terraza-trastero-amueblado/158076742/d;Finca rústica en venta en Salema la, Santa Lucía de Tirajana;222.000 €;['4 habs.', '2 baños', '250 m²', 'con terraza'];Finca rústica;Salema la, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/cono-sur/157234031/d;Piso en venta en Patagonia, 37, Las Palmas de Gran Canaria;210.000 €;['3 habs.', '2 baños', '124 m²', ''];Piso;Patagonia, 37, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/trastero-parking-internet/158122603/d;Dúplex en venta en Carretera Alas Torres, Las Palmas de Gran Canaria;189.900 €;['3 habs.', '2 baños', '106 m²', 'con parking'];Dúplex;Carretera Alas Torres, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/jardin-terraza-zona-comunitaria-patio-amueblado-parking-television-se-aceptan-mascotas-piscina/159456252/d;Piso en venta en Avenida Touroperador Vingresor, San Bartolomé de Tirajana;105.000 €;['1 hab.', '1 baño', '30 m²', 'con parking y terraza'];Piso;Avenida Touroperador Vingresor, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-parking-trastero-zona-comunitaria-ascensor-no-amueblado/159284924/d;Piso en venta en Calle José Franchy Roca, 13, Las Palmas de Gran Canaria;220.000 €;['2 habs.', '1 baño', '75 m²', 'con ascensor'];Piso;Calle José Franchy Roca, 13, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/carretera-centro/159470128/d;Piso en venta en Quintanilla, 4, Las Palmas de Gran Canaria;45.390 €;['3 habs.', '1 baño', '64 m²', ''];Piso;Quintanilla, 4, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-ascensor/159470124/d;Piso en venta en Batalla de Brunete, 89, Las Palmas de Gran Canaria;141.000 €;['3 habs.', '2 baños', '105 m²', 'con ascensor'];Piso;Batalla de Brunete, 89, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/isleta/158989625/d;Apartamento en venta en Las Palmas de Gran Canaria;122.500 €;['2 habs.', '1 baño', '85 m²', ''];Apartamento;Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/calero---lomo-del-cementerio/158989828/d;Apartamento en venta en Telde;79.400 €;['3 habs.', '1 baño', '115 m²', ''];Apartamento;Telde;Comprar;2021/04/12
/es/comprar/vivienda/valsequillo-de-gran-canaria/jardin/156184626/d;Finca rústica en venta en Maestro Daniel Perez, 1, Valsequillo de Gran Canaria;55.400 €;['1 hab.', '1 baño', '37 m²', ''];Finca rústica;Maestro Daniel Perez, 1, Valsequillo de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/valleseco/parking-jardin-terraza-trastero-patio/158604793/d;Casa o chalet en venta en Carretera del Pico, Valleseco;199.500 €;['3 habs.', '2 baños', '180 m²', 'con terraza'];Casa o chalet;Carretera del Pico, Valleseco;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza-trastero-patio/159378839/d;Casa o chalet en venta en Paseo Chil, Las Palmas de Gran Canaria;950.000 €;['3 habs.', '5 baños', '500 m²', 'con terraza'];Casa o chalet;Paseo Chil, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-ascensor/159448409/d;Piso en venta en Pintor Felo Monzon, 49, Las Palmas de Gran Canaria;255.000 €;['3 habs.', '3 baños', '110 m²', 'con ascensor'];Piso;Pintor Felo Monzon, 49, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/ascensor/158467296/d;Piso en venta en Santa Lucía de Tirajana;123.000 €;['2 habs.', '2 baños', '105 m²', 'con ascensor'];Piso;Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/isleta/159409235/d;Piso en venta en Calle Tufia, 2, Las Palmas de Gran Canaria;120.000 €;['1 hab.', '1 baño', '32 m²', ''];Piso;Calle Tufia, 2, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/parking-trastero/158181207/d;Piso en venta en Calle Mirador de la Villa, Santa Brígida;159.900 €;['2 habs.', '1 baño', '80 m²', ''];Piso;Calle Mirador de la Villa, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/amueblado/157768780/d;Finca rústica en venta en Casa Castilla , Santa Brígida;95.920 €;['2 habs.', '1 baño', '62 m²', ''];Finca rústica;Casa Castilla , Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/vega-de-san-mateo/terraza/159406058/d;Finca rústica en venta en Vega de San Mateo;50.000 €;['1 hab.', '1 baño', '35 m²', 'con terraza'];Finca rústica;Vega de San Mateo;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/jardin-terraza-patio-piscina-amueblado-internet-piscina/159315420/d;Piso en venta en Calle Bonsai, San Bartolomé de Tirajana;177.000 €;['1 hab.', '1 baño', '70 m²', 'con terraza'];Piso;Calle Bonsai, San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158124566/d;Piso en venta en Republica Dominicana, Las Palmas de Gran Canaria;267.500 €;['3 habs.', '2 baños', '100 m²', 'con ascensor'];Piso;Republica Dominicana, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-parking-zona-comunitaria-ascensor-no-amueblado/158807282/d;Piso en venta en Calle Albareda, 38, Las Palmas de Gran Canaria;860.000 €;['3 habs.', '3 baños', '212 m²', 'con ascensor'];Piso;Calle Albareda, 38, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/157452409/d;Apartamento en venta en Calle Portugal, 75, Las Palmas de Gran Canaria;213.046 €;['2 habs.', '1 baño', '58 m²', 'con ascensor'];Apartamento;Calle Portugal, 75, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/158356831/d;Piso en venta en Calle Mariana Pineda, Las Palmas de Gran Canaria;195.000 €;['2 habs.', '1 baño', '60 m²', 'con ascensor'];Piso;Calle Mariana Pineda, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/agaete/jardin-terraza-trastero/157194038/d;Casa adosada en venta en De Los Dragos, Agaete;112.000 €;['2 habs.', '1 baño', '72 m²', 'con terraza'];Casa adosada;De Los Dragos, Agaete;Comprar;2021/04/12
/es/comprar/vivienda/arucas/terraza-patio/158121161/d;Casa o chalet en venta en Placido Fleitas, Arucas;112.000 €;['4 habs.', '1 baño', '89 m²', 'con terraza'];Casa o chalet;Placido Fleitas, Arucas;Comprar;2021/04/12
/es/comprar/vivienda/santa-brigida/monte-lentiscal---las-meleguinas/150211674/d;Casa adosada en venta en Real, Santa Brígida;330.000 €;['6 habs.', '4 baños', '420 m²', ''];Casa adosada;Real, Santa Brígida;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/ascensor/153034963/d;Apartamento en venta en Avenida Cronista Martin Moreno, Las Palmas de Gran Canaria;179.000 €;['3 habs.', '2 baños', '163 m²', 'con ascensor'];Apartamento;Avenida Cronista Martin Moreno, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/las-torres/159333405/d;Piso en venta en Calle Fondos de Segura, 21, Las Palmas de Gran Canaria;153.560 €;['3 habs.', '1 baño', '84 m²', ''];Piso;Calle Fondos de Segura, 21, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/teror/jardin-terraza/157234081/d;Finca rústica en venta en Las Rosadas, 21, Teror;225.000 €;['3 habs.', '1 baño', '300 m²', 'con terraza'];Finca rústica;Las Rosadas, 21, Teror;Comprar;2021/04/12
/es/comprar/vivienda/telde/se-aceptan-mascotas-internet/159136031/d;Piso en venta en Calle de la Pascua, Telde;88.250 €;['3 habs.', '2 baños', '90 m²', ''];Piso;Calle de la Pascua, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/miller/154995821/d;Piso en venta en Calle Emilio Arrieta, 4, Las Palmas de Gran Canaria;69.900 €;['3 habs.', '1 baño', '75 m²', ''];Piso;Calle Emilio Arrieta, 4, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/firgas/aire-acondicionado-calefaccion-jardin-terraza-trastero-amueblado/157491428/d;Finca rústica en venta en Carretera del Pico, Firgas;700.000 €;['5 habs.', '5 baños', '326 m²', 'con terraza'];Finca rústica;Carretera del Pico, Firgas;Comprar;2021/04/12
/es/comprar/vivienda/telde/ascensor/159101371/d;Piso en venta en Calle Manuel Alemán Álamo, Telde;68.825 €;['4 habs.', '2 baños', '107 m²', 'con ascensor'];Piso;Calle Manuel Alemán Álamo, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero-internet/157787587/d;Casa adosada en venta en Calle Hinojo, Las Palmas de Gran Canaria;390.000 €;['5 habs.', '3 baños', '285 m²', 'con terraza'];Casa adosada;Calle Hinojo, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/santa-lucia-de-tirajana/jardin-terraza-piscina/157556867/d;Casa adosada en venta en Calle Tauro, Santa Lucía de Tirajana;112.000 €;['1 hab.', '1 baño', '38 m²', 'con terraza'];Casa adosada;Calle Tauro, Santa Lucía de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-ascensor/158187943/d;Piso en venta en Calle Manzanilla, 29, Las Palmas de Gran Canaria;129.000 €;['1 hab.', '1 baño', '129000 m²', 'con ascensor'];Piso;Calle Manzanilla, 29, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/valsequillo-de-gran-canaria/parking-jardin-terraza-trastero/158894909/d;Casa o chalet en venta en Calle la Cantera, Valsequillo de Gran Canaria;649.000 €;['7 habs.', '3 baños', '1523 m²', 'con terraza'];Casa o chalet;Calle la Cantera, Valsequillo de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero-ascensor-piscina/157289834/d;Piso en venta en Calle el Horno de Cal, Las Palmas de Gran Canaria;259.000 €;['3 habs.', '2 baños', '124 m²', 'con ascensor y terraza'];Piso;Calle el Horno de Cal, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza/157330120/d;Casa adosada en venta en Calle Pedro García Arcos, Las Palmas de Gran Canaria;195.000 €;['4 habs.', '3 baños', '174 m²', 'con terraza'];Casa adosada;Calle Pedro García Arcos, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/telde/parking-jardin-terraza-trastero-patio-internet/157200050/d;Casa adosada en venta en Calle Jack Lewis, Telde;210.000 €;['3 habs.', '2 baños', '92 m²', 'con terraza'];Casa adosada;Calle Jack Lewis, Telde;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-trastero-ascensor-patio/155322326/d;Piso en venta en Calle Portugal, Las Palmas de Gran Canaria;213.046 €;['2 habs.', '1 baño', '58 m²', 'con ascensor'];Piso;Calle Portugal, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/moya-(las-palmas)/parking-jardin/151868800/d;Finca rústica en venta en Lomo del Peñon, Moya (Las Palmas);120.000 €;['3 habs.', '2 baños', '150 m²', ''];Finca rústica;Lomo del Peñon, Moya (Las Palmas);Comprar;2021/04/12
/es/comprar/vivienda/ingenio/parking/153753585/d;Piso en venta en Ganigo, Ingenio;109.000 €;['3 habs.', '2 baños', '115 m²', ''];Piso;Ganigo, Ingenio;Comprar;2021/04/12
/es/comprar/vivienda/obra-nueva/las-palmas-de-gran-canaria/19616160/157754549;Piso en venta en Calle Pancho Guerra , Las Palmas de Gran Canaria;151.000 €;['1 hab.', '1 baño', '50 m²', 'con ascensor y parking'];Piso;Calle Pancho Guerra , Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/san-bartolome-de-tirajana/san-barolome-de-tirajana-interior/158475618/d;Piso en venta en San Bartolomé de Tirajana;410.000 €;['129 m²', ''];Piso;San Bartolomé de Tirajana;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/terraza/158231070/d;Casa adosada en venta en Calle Joaquín Costa, Las Palmas de Gran Canaria;395.000 €;['8 habs.', '2 baños', '104 m²', 'con terraza'];Casa adosada;Calle Joaquín Costa, Las Palmas de Gran Canaria;Comprar;2021/04/12
/es/comprar/vivienda/las-palmas-de-gran-canaria/parking-terraza-trastero/155885524/d;Casa o chalet en venta en Calle Escultor Juan Jaén Díaz, Las Palmas de Gran Canaria;445.000 €;['5 habs.', '3 baños', '315 m²', 'con terraza'];Casa o chalet;Calle Escultor Juan Jaén Díaz, Las Palmas de Gran Canaria;Comprar;2021/04/12
